기업명,상품유형,카테고리그룹,1차카테고리,2차카테고리,상품명,판매단위, 판매가 ,기준일
순천고들빼기영농조합법인,서비스,기타서비스,임대(렌탈),임대(렌탈),개랭이웰컴센터 편백방 특실,,110000,2024-04-23
순천고들빼기영농조합법인,서비스,기타서비스,임대(렌탈),임대(렌탈),개랭이웰컴센터 회의실,,200000,2024-04-23
순천고들빼기영농조합법인,서비스,기타서비스,임대(렌탈),임대(렌탈),"개랭이황토방(1호, 2호, 3호, 5호, 6호실)",,80000,2024-04-23
순천고들빼기영농조합법인,제품,식품,가공식품,기타 가공식품,순천개랭이고들빼기환125G,1병(125G),25000,2024-04-23
순천고들빼기영농조합법인,제품,식품,가공식품,김치,[4色 만찬 기획전] 순천개랭이고들빼기김치1KG,1KG,17000,2024-04-23
순천고들빼기영농조합법인,제품,식품,가공식품,김치,[4色 만찬 기획전] 순천개랭이홍갓김치1kg,1kg,12000,2024-04-23
순천고들빼기영농조합법인,제품,식품,가공식품,김치,순천개랭이고들빼기김치1KG,1KG,17000,2024-04-23
순천고들빼기영농조합법인,제품,식품,가공식품,김치,순천개랭이배추김치2KG,2KG,20000,2024-04-23
순천고들빼기영농조합법인,제품,식품,가공식품,김치,순천개랭이홍갓김치1kg,1kg,12000,2024-04-23
순천고들빼기영농조합법인,제품,식품,가공식품,반찬/재료,순천개랭이고들빼기피클1KG,1KG,17000,2024-04-23
순천고들빼기영농조합법인,제품,식품,가공식품,반찬/재료,순천개랭이홍갓피클1KG,1KG,12000,2024-04-23
순콩사회적협동조합,제품,식품,가공식품,기타 가공식품,순콩압착콩기름,1병,12500,2024-04-23
순콩사회적협동조합,제품,식품,가공식품,기타 가공식품,압착콩기름,1박스(15병),150000,2024-04-23
순콩사회적협동조합,제품,식품,가공식품,반찬/재료,[제로라이프]순콩 압착콩단백- 솔리드,1봉지,6500,2024-04-23
순콩사회적협동조합,제품,식품,가공식품,반찬/재료,[제로라이프]순콩압착콩단백- 베이직,1개,7000,2024-04-23
순콩사회적협동조합,제품,식품,가공식품,반찬/재료,순콩 압착콩단백(베이직),1박스(25봉),129500,2024-04-23
순콩사회적협동조합,제품,식품,가공식품,반찬/재료,순콩 압착콩단백- 솔리드, 5Kg(벌크) 또는 20박스(1박스X25개),79000,2024-04-23
순콩사회적협동조합,제품,식품,가공식품,반찬/재료,순콩 압착콩단백- 솔리드,1박스(25봉),120750,2024-04-23
순콩사회적협동조합,제품,식품,가공식품,반찬/재료,압착콩단백 - 꼬막,1봉지,6500,2024-04-23
순콩사회적협동조합,제품,식품,가공식품,반찬/재료,압착콩단백- 꼬막,"1박스(25봉지), 벌크(5kg)",120750,2024-04-23
순콩사회적협동조합,제품,식품,가공식품,소스/장류,순콩압착콩기름(420ml*3병),3병,34000,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[2023 김장] 거제 해녀 자연산 석화 바위굴 깐굴 생굴,"1kg, 3kg,  400g(깐굴)",7500,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[2024 설 선물] [숨비해물] 반건조 생선 선물 세트 모음전 명절 제수용 진공포장_아름다운재단 전용 구매 상품,1박스(7~15마리내외),60000,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] (4인분)복날 해신탕 밀키트 보양식 삼계탕,3kg내외,39300,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 거제 자연산 삐뚤이 소라 1kg,1kg,16300,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 거제 해녀 자연산 뿔소라 1kg,1kg,10400,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 거제 해녀 자연산 석화 바위굴 벚굴 생굴 벗굴,"1kg, 3kg,  400g(깐굴)",7500,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 거제도 자연산 거북손 500g 1kg,"500g,1kg",9700,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 거제도 자연산 생물 개조개 대합 조개 1kg,1kg,17400,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 거제도 자연산 생물 문어 산소포장 돌문어 1kg,1kg,29400,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 거제도 자연산 자숙 군소 500g,500g,21700,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 거제도 해녀 자연산 명품 돌멍게 1kg,1kg,16300,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 거제도 해녀 자연산 참소라 1kg,1kg,18900,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 거제도 해녀가 직접 채취한 보말 고동 칼국수 1kg 2kg,1kg 2kg,14900,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 거제도 해녀가 직접 채취한 해삼 제철 자연산 해삼회 500g 1kg,"500g,1kg",10000,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 바다장어 생물 대사이즈 1kg (2-4미) 붕장어 아나고 국내산 손질장어 장어구이,"장어손질전1kg, 손질 후 500g~700g내외",19900,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 반건조 생선 선물 세트 모음전 명절 제수용 진공포장,1박스(7~15마리내외),60000,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 살아서 싱싱하게 도착 왕 바지락 1kg,1kg,10800,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,[숨비해물] 영광굴비 법성포 국내산 굴비 장줄 오가 가정용 선물세트,"장줄 중,대 1박스(20마리) 오가 중,대 1박스(10마리)",46900,2024-04-23
숨비 영어조합법인,제품,식품,농수산물/정육,수산물,대왕 참가리비 제철 홍가리비 자연산 비단가리비 1kg,1박스(1kg),6800,2024-04-23
숨쉬는마을협동조합,제품,뷰티,바디/헤어,헤어케어,EM헤어샴푸,1개,15000,2024-04-23
숲엔생태놀이연구소사회적협동조합,제품,기타,기타,기타,"지렁이로, 1L/통",1개(1L),30000,2024-04-23
숲엔생태놀이연구소사회적협동조합,제품,식물류,기타,기타 식물류,"지렁이로, 10L/통",1개(10L),240000,2024-04-23
숲엔생태놀이연구소사회적협동조합,제품,식물류,기타,기타 식물류,"지렁이로, 10L/통",1개(10L),240000,2024-04-23
숲엔생태놀이연구소사회적협동조합,제품,식물류,기타,기타 식물류,"지렁이로, 1L/통",1개(1L),30000,2024-04-23
숲엔생태놀이연구소사회적협동조합,제품,식물류,기타,기타 식물류,"지렁이로, 20L/통",1개(20L),480000,2024-04-23
숲엔생태놀이연구소사회적협동조합,제품,식물류,기타,기타 식물류,"지렁이로, 20L/통",1개(20L),480000,2024-04-23
숲엔생태놀이연구소사회적협동조합,제품,식물류,기타,기타 식물류,"지렁이로, 500mL/통",1개(500mL),18000,2024-04-23
숲엔생태놀이연구소사회적협동조합,제품,식물류,기타,기타 식물류,"지렁이로, 500mL/통",1개(500mL),18000,2024-04-23
숲엔생태놀이연구소사회적협동조합,제품,식물류,기타,기타 식물류,"지렁이로, 5L/통",1개(5L),120000,2024-04-23
숲엔생태놀이연구소사회적협동조합,제품,식물류,기타,기타 식물류,"지렁이로, 5L/통",1개(5L),120000,2024-04-23
쉴가인사회적협동조합,제품,식품,가공식품,커피/음료,핸드드립 커피,1세트,15000,2024-04-23
스마일시스템 주식회사,제품,디지털/가전,전문장비,기타 전문장비,QR 출입 명부 시스템,1,880000,2024-04-23
스몰액션,제품,공정무역상품,식품,식품,[7월 공공] 바다그물 업사이클링 가방 &lt;해안로 비치백&gt;,1,46000,2024-04-23
스몰액션,제품,공정무역상품,식품,식품,[7월 제로웨이스트] 바다그물 업사이클링 가방 &lt;해안로 비치백&gt;,1,46000,2024-04-23
스몰액션,제품,공정무역상품,식품,식품,[스토어36.5_새활용 행사 (배송금지)] 스몰액션 바다그물 업사이클링 &lt;해안로 비치백&gt;,10,1188000,2024-04-23
스몰액션,제품,공정무역상품,식품,식품,바다그물 업사이클링 가방 &lt;해안로 비치백&gt;,1,46000,2024-04-23
스몰액션,제품,공정무역상품,식품,식품,스몰액션 바다그물 업사이클링 &lt;해안로 비치백&gt;,10,36000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,[7월 공공] 스몰액션 바다그물 업사이클링 가방 &lt;해안로 데일리백&gt;,1,24000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,[7월 공공] 스몰액션 바다그물 업사이클링 파우치 &lt;고하도 트레블 파우치&gt; ,1,13000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,[7월 공공] 스몰액션 바다그물 업사이클링 파우치 &lt;해안로 스페셜파우치&gt;,1,20000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,[7월 공공] 스몰액션 바다그물 업사이클링 파우치 &lt;해안로 심플파우치&gt;,1,11000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,[7월 제로웨이스트] 스몰액션 바다그물 업사이클링 가방 &lt;고하도 멀티백&gt; ,1,37000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,[7월 제로웨이스트] 스몰액션 바다그물 업사이클링 가방 &lt;해안로 데일리백&gt;,1,24000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,[7월 제로웨이스트] 스몰액션 바다그물 업사이클링 파우치 &lt;고하도 트레블 파우치&gt; ,1,13000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,[7월 제로웨이스트] 스몰액션 바다그물 업사이클링 파우치 &lt;해안로 스페셜파우치&gt;,1,20000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,[7월 제로웨이스트] 스몰액션 바다그물 업사이클링 파우치 &lt;해안로 심플파우치&gt;,1,11000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 바다그물 업사이클링 가방 &lt;고하도 멀티백&gt; ,1,37000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 바다그물 업사이클링 가방 &lt;고하도 멀티백&gt; ,10,32000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 바다그물 업사이클링 가방 &lt;고하도 멀티백&gt; ,1,37000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 바다그물 업사이클링 가방 &lt;해안로 데일리백&gt;,10,22000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 바다그물 업사이클링 가방 &lt;해안로 데일리백&gt;,1,24000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 바다그물 업사이클링 파우치 &lt;고하도 트레블 파우치&gt;,30,8800,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 바다그물 업사이클링 파우치 &lt;고하도 트레블 파우치&gt; ,1,13000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 바다그물 업사이클링 파우치 &lt;해안로 스페셜파우치&gt;,1,20000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 바다그물 업사이클링 파우치 &lt;해안로 스페셜파우치&gt;,10,19000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 바다그물 업사이클링 파우치 &lt;해안로 심플파우치&gt;,10,9000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 바다그물 업사이클링 파우치 &lt;해안로 심플파우치&gt;,1,11000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 백팩 - 용량조절 가능 롤탑 + 탈부착 슬링백까지! ,1,122000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 백팩 - 용량조절 가능 롤탑 + 탈부착 슬링백까지! ,1,122000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 슬링백,1,33000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 슬링백 ,,33000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 토트백 ,10개,69000,2024-04-23
스몰액션,제품,패션/잡화,잡화,가방,스몰액션 토트백 ,10개,69000,2024-04-23
스위퍼협동조합,서비스,환경,청소/방역,청소/방역,"소독업, 저수조, 냉난방기청소, 공원관리",,10,2024-04-23
스쿨프린팅그룹주식회사,서비스,기업/행정,광고/인쇄,광고/인쇄,"교재, 매뉴얼, 소식지",,10,2024-04-23
스튜디오이디앤씨,서비스,기업/행정,기타,기타,"홍보영상,유튜브제작,라이브방송",,10,2024-04-23
스포츠앤라이프협동조합,제품,가구/홈데코,홈데코,인테리어소품,[다빈치led]쉬운 셀프 환경 홈인테리어 탈부착 (ST-18WS_5700K),1개,21510,2024-04-23
스포츠앤라이프협동조합,제품,가구/홈데코,홈데코,인테리어소품,[다빈치led]쉬운 셀프 환경 홈인테리어 탈부착 (ST-18WS_5700K),1세트(10개),19837,2024-04-23
스프링샤인 사회적협동조합,제품,건강의료,건강보조,마스크,[가치행복행][스프링샤인]짜욱작가의 사막여우 마스크,,2500,2024-04-23
스프링샤인 사회적협동조합,제품,건강의료,건강보조,마스크,[가치행복행][스프링샤인]짜욱작가의 사막여우 마스크,,3000,2024-04-23
스프링샤인 사회적협동조합,제품,건강의료,건강보조,마스크,[스프링샤인]짜욱작가의 사막여우 마스크,,3000,2024-04-23
스프링샤인 사회적협동조합,제품,건강의료,건강보조,마스크,[스프링샤인]짜욱작가의 사막여우 마스크,,2500,2024-04-23
스프링샤인 사회적협동조합,제품,생활/취미,취미용품,기타 취미용품,[가치소비][스프링샤인]짜욱작가의 멸종위기동물 방수 캠핑매트,1개,28000,2024-04-23
스프링샤인 사회적협동조합,제품,생활/취미,취미용품,기타 취미용품,[스프링샤인] 멸종위기동물 보드게임,,34000,2024-04-23
스프링샤인 사회적협동조합,제품,생활/취미,취미용품,기타 취미용품,[스프링샤인] 멸종위기동물 보드게임,,34000,2024-04-23
스프링샤인 사회적협동조합,제품,생활/취미,취미용품,기타 취미용품,[스프링샤인] 아트엽서세트(12장),,8000,2024-04-23
스프링샤인 사회적협동조합,제품,생활/취미,취미용품,기타 취미용품,[스프링샤인] 아트엽서세트(12장),,8000,2024-04-23
스프링샤인 사회적협동조합,제품,생활/취미,취미용품,기타 취미용품,[스프링샤인]짜욱작가의 멸종위기동물 방수 캠핑매트,1개,28000,2024-04-23
스프링샤인 사회적협동조합,제품,생활/취미,취미용품,기타 취미용품,[스프링샤인]짜욱작가의 멸종위기동물 방수 캠핑매트,50개,28000,2024-04-23
스프링샤인 사회적협동조합,제품,생활/취미,취미용품,수집품,[스프링샤인] 멸종위기동물 점착메모지,,3000,2024-04-23
스프링샤인 사회적협동조합,제품,생활/취미,취미용품,수집품,[스프링샤인] 멸종위기동물 점착메모지,,3000,2024-04-23
스프링샤인 사회적협동조합,제품,생활/취미,취미용품,정원/원예용품,[스프링샤인] 루비 종이화분,,9900,2024-04-23
스프링샤인 사회적협동조합,제품,생활/취미,취미용품,정원/원예용품,[스프링샤인] 루비 종이화분,,9900,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,의류,의류,[가치행복행][스프링샤인]짜욱작가의 사막여우 티셔츠,,21500,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,의류,의류,[가치행복행][스프링샤인]짜욱작가의 사막여우 티셔츠,,23000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,의류,의류,[스프링샤인] 멸종위기동물 여름 그래픽 티셔츠,1장,23000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,의류,의류,[스프링샤인] 멸종위기동물 여름 그래픽 티셔츠,,23000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,의류,의류,[스프링샤인] 짜욱작가의 멸종위기동물 기모맨투맨,,48000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,의류,의류,[스프링샤인] 짜욱작가의 멸종위기동물 기모맨투맨,1장,48000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,의류,의류,[스프링샤인] 짜욱작가의 블루폭스티셔츠,,23000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,의류,의류,[스프링샤인] 짜욱작가의 블루폭스티셔츠,,23000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,의류,의류,[스프링샤인]짜욱작가의 사막여우 티셔츠,,23000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,의류,의류,[스프링샤인]짜욱작가의 사막여우 티셔츠,,21500,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,잡화,가방,[스프링샤인] 멸종위기동물 노트북 / 탭 파우치,1개,38000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,잡화,가방,[스프링샤인] 멸종위기동물 노트북 / 탭 파우치,,38000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,잡화,가방,[스프링샤인]친환경 에코 플로깅백(업사이클링),1개,39000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,잡화,가방,[스프링샤인]친환경 에코 플로깅백(업사이클링),1개,39000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,잡화,패션소품,[스프링샤인] 알렉스 작가의 공룡스카프(손수건),,11000,2024-04-23
스프링샤인 사회적협동조합,제품,패션/잡화,잡화,패션소품,[스프링샤인] 알렉스 작가의 공룡스카프(손수건),,11000,2024-04-23
슬로시티제천협동조합,제품,식품,가공식품,과자/간식,바삭바삭 수수쌀과자 50g 1봉,"1봉(50g), 1박스(5봉)",3200,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,가공식품,기타 가공식품,[가치행복행]목애愛배도라지진액 12g*30포 선물세트,1세트(30포),39900,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,가공식품,기타 가공식품,목애愛배도라지진액 12g*30포 선물세트,1세트(30포),39900,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,가공식품,기타 가공식품,목애愛배도라지진액 12g*30포 선물세트,1세트(30포),39900,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,가공식품,커피/음료,[가치행복행]유기농황금매실원액 500ml * 10병세트구성,1박스(10PET),69900,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,가공식품,커피/음료,[스토어36.5 5월 샘플_배송금지] 황금매실톡톡 21g * 10포,10포,36000,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,가공식품,커피/음료,"리얼배즙  100%착즙, 100%국내산 배",1박스(30포),30000,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,가공식품,커피/음료,생강품은 도라지배즙 100ml * 30포,30포,25000,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,가공식품,커피/음료,생강품은 도라지배즙 100ml * 30포,30포,25000,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,가공식품,커피/음료,유기농황금매실원액 500ml * 10병세트구성,1박스(10PET),69900,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,가공식품,커피/음료,하동 감식초 500ml,1PET,10000,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,가공식품,커피/음료,황금매실톡톡 21g * 10포,10포,6000,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,가공식품,커피/음료,황금매실톡톡 21g * 10포,10포,6000,2024-04-23
슬로푸드 주식회사 농업회사법인,제품,식품,농수산물/정육,과일/채소,청정 하동 GAP인증 배,1박스(7~8과),33000,2024-04-23
시골어부 협동조합,제품,생활/취미,취미용품,애완/관상어용품,[집밥견선생] 천연꿀함유 강아지 수제간식 모음 무첨가물 휴먼그레이드,"5, 10",2500,2024-04-23
시니어일자리연구원사회적협동조합  ,서비스,기업/행정,컨설팅/연구개발,컨설팅/연구개발,중대재해처벌법 대응 ISO45001구축 컨설팅,,20000,2024-04-23
시니어일자리연구원사회적협동조합  ,제품,건강의료,건강보조,마스크,시나볼로운동기구,1세트,290000,2024-04-23
시니어일자리연구원사회적협동조합  ,제품,건강의료,건강보조,의료기기/용품,"이조타-치아튼튼! 잇몸튼튼! 지긋지긋한 입냄새, 치은염, 치태, 시린이가 싹~천연생약제로 특허받은 의약외품",1개,13000,2024-04-23
시니어일자리연구원사회적협동조합  ,제품,건강의료,건강보조,의료기기/용품,화끈한 Cell SOS 헬스&스파크림 ,1개,22000,2024-04-23
시니어일자리연구원사회적협동조합  ,제품,뷰티,바디/헤어,바디케어,제주 천연 화산송이 비누,1세트(3개),30000,2024-04-23
시니어일자리연구원사회적협동조합  ,제품,생활/취미,생활/위생용품,위생용품,네추럴 쉬야칙칙,1개,18000,2024-04-23
시니어일자리연구원사회적협동조합  ,제품,생활/취미,생활/위생용품,위생용품,뿌리는소독제 집냄새제거 강력한 살균스프레이,1개,13800,2024-04-23
시니어일자리연구원사회적협동조합  ,제품,생활/취미,생활/위생용품,위생용품,소변기탈취제 초강력 남자소변기냄새제거 블럭,1세트(5개),21800,2024-04-23
시니어일자리연구원사회적협동조합  ,제품,생활/취미,취미용품,기타 취미용품,펑쳐세이프,1통(20리터),1200000,2024-04-23
시니어일자리연구원사회적협동조합  ,제품,식품,가공식품,기타 가공식품,『코로나바이러스대응 살균소독제』 바이오크린액트TM구매 안내,1EA,20000,2024-04-23
시니어일자리연구원사회적협동조합  ,제품,식품,가공식품,기타 가공식품,『코로나바이러스대응 살균소독제』 바이오크린액트TM구매 안내,1EA ,20000,2024-04-23
시흥시장독대협동조합,제품,식품,가공식품,기타 가공식품,씹을수록 고소한 알알이와 분말 연청국장 세트,1세트(2종),18000,2024-04-23
시흥시장독대협동조합,제품,식품,가공식품,소스/장류,국산콩100% 볏짚숙성한 연청국장(200g*3개),1셋트(200g*3),11000,2024-04-23
시흥시장독대협동조합,제품,식품,가공식품,소스/장류,볏짚메주 재래연된장,1개,18000,2024-04-23
시흥시장독대협동조합,제품,식품,가공식품,소스/장류,볏짚숙성한 국산콩 연청국장 분말,1개,9800,2024-04-23
시흥시장독대협동조합,제품,식품,가공식품,소스/장류,재래연고추장,1개,26000,2024-04-23
시흥시장독대협동조합,제품,식품,가공식품,소스/장류,재래한식간장,1세트(670ml*2),30000,2024-04-23
시흥시장독대협동조합,제품,식품,가공식품,소스/장류,전통장류세트1호(재래연된장500g+재래연고추장450g),1세트(2종),26000,2024-04-23
시흥시장독대협동조합,제품,식품,가공식품,소스/장류,"전통장류세트2호( 재래연된장350g, 재래연고추장350g,재래한식간장350ml)",1세트(3종),38000,2024-04-23
식스팜 원예복지협동조합,제품,생활/취미,취미용품,정원/원예용품,경조사화환,1EA,100000,2024-04-23
신대구사회적협동조합,서비스,환경,청소/방역,청소/방역,"청소, 방역, 시설개보수",,10,2024-04-23
신대구사회적협동조합,제품,뷰티,화장품,스킨케어,수제 천연비누 (진주비누),1개,3000,2024-04-23
신대구사회적협동조합,제품,뷰티,화장품,스킨케어,진주가루 함유 수제 천연비누,1개,3000,2024-04-23
신대구사회적협동조합,제품,패션/잡화,의류,의류,최고급 핸드메이드 앞치마,개,20000,2024-04-23
신대구사회적협동조합,제품,패션/잡화,의류,의류,최고급 핸드메이드 앞치마,개,17000,2024-04-23
신대구사회적협동조합,제품,패션/잡화,잡화,양말,산서용 양말 선물세트,1박스(3족),9000,2024-04-23
신대구사회적협동조합,제품,패션/잡화,잡화,양말,최고급 선물용 양말세트,박스,10000,2024-04-23
신대구사회적협동조합,제품,패션/잡화,잡화,양말,최고급 스니커즈 양말,켤레,990,2024-04-23
신대구사회적협동조합,제품,패션/잡화,잡화,양말,최고급 스니커즈 양말,켤레,840,2024-04-23
신대구사회적협동조합,제품,패션/잡화,잡화,양말,최고급 신사 / 숙녀용 양말,켤레,1800,2024-04-23
신대구사회적협동조합,제품,패션/잡화,잡화,양말,최고급 신사 / 숙녀용 양말,켤레,1620,2024-04-23
신대구사회적협동조합,제품,패션/잡화,잡화,양말,최고급 핸드메이드 파우치,개,8000,2024-04-23
신대구사회적협동조합,제품,패션/잡화,잡화,양말,최고급 핸드메이드 파우치,개,6800,2024-04-23
신대구사회적협동조합,제품,패션/잡화,잡화,양말,캐릭터양말,1세트(5켤레) / 50세트이상,4000,2024-04-23
신안건축 주식회사,서비스,건설,건축/수리,건축/수리,[신안건축] 인테리어 집수리 주거환경개선 시설개보수 ,,10,2024-04-23
신풍종합개발주식회사,서비스,환경,청소/방역,청소/방역,청소/소독방역 서비스,,531200,2024-04-23
실가람창의산업협동조합,서비스,기업/행정,광고/인쇄,광고/인쇄,포장디자인 시각디자인 제품디자인,,10,2024-04-23
실가람창의산업협동조합,제품,기계/전기/소방,소방/안전,기타 소방/안전용품,한손으로 뽑는 멀티탭 ,1박스(24개),9000,2024-04-23
실가람창의산업협동조합,제품,기계/전기/소방,소방/안전,기타 소방/안전용품,한손으로 뽑는 멀티탭 ,1개,12000,2024-04-23
실오라기협동조합,제품,패션/잡화,의류,의류,"천연염색 생활한복, 가방, 악세사리 소품",1,10,2024-04-23
심리상담센터 당신을듣다 주식회사,서비스,교육서비스,전문교육,전문교육,MBTI 정식검사 부모 양육 태도 상담 50분 검사 결과지 2장 제공,,30000,2024-04-23
심리상담센터 당신을듣다 주식회사,서비스,교육서비스,전문교육,전문교육,MBTI정식검사 + 전문상담사 결과해석상담 = 나 이해하기,,30000,2024-04-23
심리상담센터 당신을듣다 주식회사,서비스,교육서비스,학교교육,학교교육,[가가호호] MBTI 정식검사 부모 양육 태도 상담 50분 검사 결과지 2장 제공,,30000,2024-04-23
심리상담센터 당신을듣다 주식회사,서비스,교육서비스,학교교육,학교교육,[가가호호] MBTI정식검사 전문가 상담 50분 나의 학습 유형 알기 결과지 2장,,30000,2024-04-23
심리상담센터 당신을듣다 주식회사,제품,생활/취미,취미용품,기타 취미용품,"올바르게 나 이해하기, 온라인 MBTI정식검사 고급형 Form Q",1개,30000,2024-04-23
심온사회적협동조합,서비스,교육서비스,전문교육,전문교육,NCS 직업상담 실무,,230000,2024-04-23
심온사회적협동조합,서비스,교육서비스,전문교육,전문교육,생애경력설계 퍼실리테이터,,230000,2024-04-23
심온사회적협동조합,서비스,교육서비스,전문교육,전문교육,에니어그램과 12가지 인생과업,,180000,2024-04-23
심온사회적협동조합,서비스,교육서비스,전문교육,전문교육,진로 명상 : 꽃들에게 희망을,,200000,2024-04-23
심온사회적협동조합,서비스,교육서비스,전문교육,전문교육,커리어 타로 /직업상담사와 함께하는 긍정의 타로상담,,30000,2024-04-23
심온사회적협동조합,서비스,기타서비스,기타서비스,기타서비스,스터디룸 4인실 공간 대관,,20000,2024-04-23
심온사회적협동조합,서비스,기타서비스,임대(렌탈),임대(렌탈),교육장 12인실 공간 대관,,60000,2024-04-23
심온사회적협동조합,서비스,기타서비스,임대(렌탈),임대(렌탈),회의실 8인실 공간 대관,,40000,2024-04-23
심온사회적협동조합,제품,공예,전통공예,목공예,민화 원목액자/에코보드 소형액자,1개,15000,2024-04-23
심온사회적협동조합,제품,공예,전통공예,전통공예 외,민화 생활용품/ 악세서리/ 브로치(봉황),1개,7000,2024-04-23
심온사회적협동조합,제품,공예,전통공예,전통공예 외,민화생활용품/ 악세사리/ 시계/ 브로치(봉황),1개,7000,2024-04-23
심온사회적협동조합,제품,공예,전통공예,한지공예,민화 장식품,1개,30000,2024-04-23
심온사회적협동조합,제품,공예,전통공예,한지공예,전통민화 한지,1개,30000,2024-04-23
심온사회적협동조합,제품,사무/교육,문구/사무용품,기타 문구/사무용품,핸드메이드 돌고래 필통,1개,15000,2024-04-23
싱그런협동조합,제품,식품,가공식품,소스/장류,[농촌융복합산업인증사업자협회] 온라인 전용관 입점 지원 신청,1박스,38700,2024-04-23
